,playerID,yearID,POS,G,InnOuts,PO,A,E,DP,birthYear,age,Range Factor,Fielding %,RF Yearly Avg
85098,oestero01,1985,2B,149,3964.0,366,457,9.0,100,1956.0,29.0,5.523489932885906,98.91826923076923,4.128491157789096
44813,mullemo01,1944,2B,114,,291,316,23.0,52,1917.0,27.0,5.324561403508772,96.34920634920636,4.432802493433335
45836,blattbu01,1946,2B,114,,285,315,15.0,62,1920.0,26.0,5.2631578947368425,97.5609756097561,4.423496538099533
44062,mackra01,1943,2B,153,,381,444,28.0,123,1916.0,27.0,5.392156862745098,96.71746776084407,4.526145314540277
103968,lewisma01,1998,2B,140,3686.0,276,437,16.0,74,1969.0,29.0,5.0928571428571425,97.80521262002743,4.104944624759742
86065,herrto01,1986,2B,152,3994.0,352,414,9.0,121,1956.0,30.0,5.0394736842105265,98.83870967741936,4.001091207026902
34284,harribu01,1928,2B,96,,251,326,18.0,61,1896.0,32.0,6.010416666666667,96.97478991596638,4.466414950142728
102297,knoblch01,1997,2B,154,3950.0,283,424,11.0,101,1968.0,29.0,4.590909090909091,98.46796657381616,4.105045469313844
102315,lansimi01,1997,2B,144,3702.0,279,395,9.0,95,1968.0,29.0,4.680555555555555,98.68228404099561,4.105045469313844
85280,sandbry01,1985,2B,153,4003.0,353,500,12.0,99,1959.0,26.0,5.57516339869281,98.61271676300578,4.128491157789096
102326,lemkema01,1997,2B,104,2549.0,191,309,10.0,65,1965.0,32.0,4.8076923076923075,98.0392156862745,4.105045469313844
83994,samueju01,1984,2B,160,4203.0,388,438,33.0,77,1960.0,24.0,5.1625,96.15832363213038,4.065527914104143
102286,kentje01,1997,2B,148,3682.0,325,425,16.0,104,1968.0,29.0,5.0675675675675675,97.911227154047,4.105045469313844
103941,lansimi01,1998,2B,153,3825.0,345,425,10.0,116,1968.0,30.0,5.032679738562091,98.71794871794873,4.104944624759742
50929,dittmja01,1953,2B,138,,290,343,23.0,95,1928.0,25.0,4.586956521739131,96.4939024390244,4.174706778338868
83999,sandbry01,1984,2B,156,4088.0,314,550,6.0,102,1959.0,25.0,5.538461538461538,99.3103448275862,4.065527914104143
34324,hornsro01,1928,2B,140,,295,450,21.0,85,1896.0,32.0,5.321428571428571,97.25848563968668,4.466414950142728
85286,saxst01,1985,2B,135,3508.0,330,357,22.0,84,1960.0,25.0,5.088888888888889,96.89703808180536,4.128491157789096
103914,knoblch01,1998,2B,149,3879.0,275,408,13.0,86,1968.0,30.0,4.583892617449664,98.13218390804597,4.104944624759742
35163,reganbi01,1929,2B,91,,193,282,19.0,66,1899.0,30.0,5.21978021978022,96.15384615384616,4.408218207009619
76208,mckayda01,1978,2B,140,3640.0,310,408,12.0,96,1950.0,28.0,5.128571428571429,98.35616438356163,4.088859959830793
44682,johnsdo02,1944,2B,154,,385,462,47.0,85,1911.0,33.0,5.5,94.74272930648769,4.432802493433335
76680,willsbu01,1978,2B,156,4009.0,350,526,17.0,84,1952.0,26.0,5.615384615384615,98.0963045912654,4.088859959830793
51402,terwiwa01,1953,2B,133,,333,395,13.0,108,1925.0,28.0,5.473684210526316,98.24561403508771,4.174706778338868
84361,bernato01,1985,2B,147,3613.0,311,399,16.0,86,1956.0,29.0,4.829931972789115,97.7961432506887,4.128491157789096
85277,samueju01,1985,2B,159,4146.0,389,463,15.0,88,1960.0,25.0,5.3584905660377355,98.26989619377161,4.128491157789096
86089,hubbagl01,1986,2B,142,3533.0,282,487,19.0,120,1957.0,29.0,5.415492957746479,97.58883248730965,4.001091207026902
45398,johnsdo02,1945,2B,138,,309,440,19.0,74,1911.0,34.0,5.427536231884058,97.52604166666666,4.350752790357747
50802,avilabo01,1953,2B,140,,346,445,11.0,114,1924.0,29.0,5.65,98.6284289276808,4.174706778338868
34150,critzhu01,1928,2B,153,,333,497,25.0,124,1900.0,28.0,5.42483660130719,97.07602339181285,4.466414950142728
45824,berarjo01,1946,2B,143,,374,414,23.0,96,1917.0,29.0,5.510489510489511,97.16399506781751,4.423496538099533
104097,mclemma01,1998,2B,122,3167.0,249,332,15.0,71,1964.0,34.0,4.762295081967213,97.48322147651007,4.104944624759742
85143,percoja01,1985,2B,125,3064.0,244,381,9.0,91,1954.0,31.0,5.0,98.58044164037855,4.128491157789096
76147,lopesda01,1978,2B,147,3725.0,337,424,20.0,88,1945.0,33.0,5.1768707482993195,97.43918053777209,4.088859959830793
45766,williwo01,1945,2B,133,,295,393,22.0,61,1912.0,33.0,5.172932330827067,96.90140845070422,4.350752790357747
83900,randowi01,1984,2B,142,3746.0,334,419,13.0,112,1954.0,30.0,5.302816901408451,98.30287206266318,4.065527914104143
103989,lockhke01,1998,2B,97,2194.0,130,250,6.0,56,1964.0,34.0,3.917525773195876,98.44559585492227,4.104944624759742
44013,kleinlo01,1943,2B,126,,301,356,18.0,99,1918.0,25.0,5.214285714285714,97.33333333333334,4.526145314540277
50854,bridgro01,1953,2B,115,,329,320,16.0,94,1927.0,26.0,5.643478260869565,97.59398496240601,4.174706778338868
85195,randowi01,1985,2B,143,3768.0,303,425,11.0,104,1954.0,31.0,5.090909090909091,98.51150202976996,4.128491157789096
34203,floweja01,1928,2B,94,,260,270,16.0,46,1902.0,26.0,5.638297872340425,97.06959706959707,4.466414950142728
44771,mayoed01,1944,2B,143,,384,458,19.0,120,1910.0,34.0,5.888111888111888,97.79326364692218,4.432802493433335
85200,rayjo01,1985,2B,151,3926.0,305,423,18.0,89,1957.0,28.0,4.821192052980132,97.58713136729223,4.128491157789096
83907,rayjo01,1984,2B,149,3775.0,331,400,12.0,90,1957.0,27.0,4.906040268456376,98.38492597577388,4.065527914104143
34225,friscfr01,1928,2B,139,,383,474,21.0,80,1897.0,31.0,6.16546762589928,97.60820045558086,4.466414950142728
34239,gehrich01,1928,2B,154,,377,507,35.0,101,1903.0,25.0,5.740259740259741,96.19151251360174,4.466414950142728
45723,verbaem01,1945,2B,155,,398,406,18.0,95,1915.0,30.0,5.187096774193549,97.8102189781022,4.350752790357747
76170,madlobi01,1978,2B,114,2822.0,223,299,14.0,48,1951.0,27.0,4.578947368421052,97.38805970149254,4.088859959830793
80909,hubbagl01,1982,2B,144,3812.0,312,505,14.0,111,1957.0,25.0,5.673611111111111,98.31528279181708,4.121985991447475
42618,heffndo01,1941,2B,105,,224,307,14.0,52,1911.0,30.0,5.057142857142857,97.43119266055047,4.423012194545702
50437,martibi02,1952,2B,107,,244,323,9.0,92,1928.0,24.0,5.299065420560748,98.4375,4.4379332837716525
95103,sandbry01,1992,2B,157,4138.0,283,539,8.0,94,1959.0,33.0,5.235668789808917,99.03614457831326,4.103780395741316
48745,doerrbo01,1950,2B,149,,443,431,11.0,130,1918.0,32.0,5.865771812080537,98.75706214689266,4.131222213932103
95113,saxst01,1992,2B,141,3754.0,305,390,20.0,75,1960.0,32.0,4.929078014184397,97.2027972027972,4.103780395741316
90828,sandbry01,1989,2B,155,4024.0,294,466,6.0,80,1959.0,30.0,4.903225806451613,99.21671018276761,4.151473343429618
38823,melilsk01,1935,2B,105,,286,372,18.0,85,1899.0,36.0,6.266666666666667,97.33727810650888,4.503674469093723
90771,ripkebi01,1989,2B,114,2714.0,255,335,9.0,81,1964.0,25.0,5.175438596491228,98.49749582637729,4.151473343429618
41266,hermabi01,1939,2B,156,,377,485,29.0,95,1909.0,30.0,5.5256410256410255,96.74523007856341,4.371117759702814
79544,flynndo01,1981,2B,100,2394.0,220,301,7.0,58,1951.0,30.0,5.21,98.67424242424242,4.337450884237624
90758,reynoha01,1989,2B,151,3895.0,311,506,17.0,109,1960.0,29.0,5.410596026490066,97.96163069544365,4.151473343429618
95182,sojolu01,1992,2B,96,2283.0,187,267,7.0,72,1965.0,27.0,4.729166666666667,98.48156182212581,4.103780395741316
90731,rayjo01,1989,2B,130,3472.0,279,403,11.0,98,1957.0,32.0,5.246153846153846,98.4126984126984,4.151473343429618
90728,randowi01,1989,2B,140,3722.0,260,412,9.0,85,1954.0,35.0,4.8,98.6784140969163,4.151473343429618
38776,lazzeto01,1935,2B,118,,285,329,19.0,72,1903.0,32.0,5.203389830508475,96.99842022116904,4.503674469093723
47400,doerrbo01,1948,2B,138,,366,430,6.0,119,1918.0,30.0,5.768115942028985,99.25187032418953,4.248876466251116
95211,stillku01,1992,2B,111,2816.0,250,266,16.0,66,1965.0,27.0,4.648648648648648,96.99248120300751,4.103780395741316
48779,foxne01,1950,2B,121,,340,344,18.0,100,1927.0,23.0,5.652892561983471,97.43589743589743,4.131222213932103
48780,frienow01,1950,2B,93,,244,302,22.0,62,1927.0,23.0,5.870967741935484,96.12676056338029,4.131222213932103
38746,kampoal01,1935,2B,141,,367,411,35.0,88,1912.0,23.0,5.5177304964539005,95.6949569495695,4.503674469093723
81877,castijo01,1983,2B,132,3513.0,301,406,7.0,94,1954.0,29.0,5.356060606060606,99.01960784313727,4.015622892459239
90624,oquenjo01,1989,2B,156,4082.0,346,500,5.0,106,1963.0,26.0,5.423076923076923,99.41245593419507,4.151473343429618
90610,oestero01,1989,2B,102,2291.0,211,239,7.0,42,1956.0,33.0,4.411764705882353,98.46827133479212,4.151473343429618
95257,thompro01,1992,2B,120,3154.0,296,382,15.0,101,1962.0,30.0,5.65,97.83549783549783,4.103780395741316
41390,martist01,1939,2B,107,,242,304,13.0,62,1912.0,27.0,5.102803738317757,97.67441860465115,4.371117759702814
48796,goliami01,1950,2B,145,,345,393,21.0,89,1921.0,29.0,5.089655172413793,97.23320158102767,4.131222213932103
48802,gordojo01,1950,2B,105,,224,283,16.0,69,1915.0,35.0,4.828571428571428,96.94072657743786,4.131222213932103
38697,hermabi01,1935,2B,154,,416,520,35.0,109,1909.0,26.0,6.077922077922078,96.39546858908342,4.503674469093723
95336,whitalo01,1992,2B,119,2935.0,256,312,9.0,72,1957.0,35.0,4.773109243697479,98.44020797227037,4.103780395741316
79450,dauerri01,1981,2B,94,2396.0,201,253,5.0,71,1952.0,29.0,4.829787234042553,98.91067538126362,4.337450884237624
81936,cruzju01,1983,2B,97,2531.0,213,298,9.0,71,1954.0,29.0,5.268041237113402,98.26923076923076,4.015622892459239
38850,myerbu01,1935,2B,151,,460,473,20.0,138,1904.0,31.0,6.178807947019868,97.90136411332634,4.503674469093723
79443,cruzju01,1981,2B,92,2328.0,239,294,10.0,72,1954.0,27.0,5.793478260869565,98.15837937384899,4.337450884237624
79569,gantnji01,1981,2B,107,2714.0,251,352,10.0,95,1953.0,28.0,5.635514018691588,98.36867862969005,4.337450884237624
95041,ripkebi01,1992,2B,108,2681.0,217,317,4.0,66,1964.0,28.0,4.944444444444445,99.25650557620817,4.103780395741316
80194,scottro01,1981,2B,93,2405.0,187,278,8.0,41,1953.0,28.0,5.0,98.30866807610994,4.337450884237624
41026,berarjo01,1939,2B,114,,315,339,29.0,67,1917.0,22.0,5.7368421052631575,95.75402635431918,4.371117759702814
94711,lemkema01,1992,2B,145,3196.0,236,325,9.0,56,1965.0,27.0,3.8689655172413793,98.42105263157895,4.103780395741316
94729,lindjo01,1992,2B,134,3572.0,311,428,6.0,78,1964.0,28.0,5.514925373134329,99.19463087248323,4.103780395741316
39160,careyto02,1936,2B,128,,308,434,25.0,82,1906.0,30.0,5.796875,96.74054758800521,4.39955011063821
80099,randowi01,1981,2B,93,2450.0,205,268,11.0,74,1954.0,27.0,5.086021505376344,97.72727272727273,4.337450884237624
41110,coscape01,1939,2B,107,,256,338,25.0,69,1913.0,26.0,5.5514018691588785,95.96122778675283,4.371117759702814
91139,alomaro01,1990,2B,137,3679.0,311,392,17.0,73,1968.0,22.0,5.131386861313868,97.63888888888889,3.9854629960662042
91065,whitefr01,1989,2B,132,3172.0,238,407,10.0,64,1950.0,39.0,4.886363636363637,98.47328244274809,4.151473343429618
80000,oestero01,1981,2B,103,2624.0,202,328,11.0,61,1956.0,25.0,5.145631067961165,97.96672828096118,4.337450884237624
91061,whitalo01,1989,2B,146,3534.0,327,393,11.0,99,1957.0,32.0,4.931506849315069,98.49521203830369,4.151473343429618
39069,youngpe01,1935,2B,107,,282,315,30.0,47,1907.0,28.0,5.579439252336448,95.21531100478468,4.503674469093723
81799,bonilju01,1983,2B,149,3915.0,335,414,11.0,95,1956.0,27.0,5.026845637583893,98.55263157894737,4.015622892459239
90998,treadje01,1989,2B,123,3125.0,271,336,12.0,80,1963.0,26.0,4.934959349593496,98.06138933764136,4.151473343429618
94836,milleke01,1992,2B,93,2359.0,189,250,13.0,60,1963.0,29.0,4.720430107526882,97.12389380530973,4.103780395741316
39030,warstra01,1935,2B,136,,308,482,34.0,94,1903.0,32.0,5.8088235294117645,95.87378640776699,4.503674469093723
90984,thompro01,1989,2B,148,3742.0,307,425,8.0,88,1962.0,27.0,4.945945945945946,98.91891891891892,4.151473343429618
94849,moranmi01,1992,2B,124,2833.0,236,333,5.0,64,1966.0,26.0,4.588709677419355,99.12891986062718,4.103780395741316
41148,doerrbo01,1939,2B,126,,336,431,19.0,95,1918.0,21.0,6.087301587301587,97.58269720101781,4.371117759702814
41186,freylo01,1939,2B,124,,324,412,18.0,83,1910.0,29.0,5.935483870967742,97.61273209549071,4.371117759702814
41202,gehrich01,1939,2B,107,,245,312,13.0,67,1903.0,36.0,5.205607476635514,97.71929824561404,4.371117759702814
90836,saxst01,1989,2B,158,4055.0,312,460,10.0,117,1960.0,29.0,4.886075949367089,98.72122762148338,4.151473343429618
79704,hubbagl01,1981,2B,98,2617.0,188,344,5.0,50,1957.0,24.0,5.428571428571429,99.06890130353817,4.337450884237624
48709,colemje01,1950,2B,152,,384,384,18.0,137,1924.0,26.0,5.052631578947368,97.70992366412213,4.131222213932103
79675,herrto01,1981,2B,103,2775.0,211,374,5.0,74,1956.0,25.0,5.679611650485437,99.15254237288136,4.337450884237624
41217,gordojo01,1939,2B,151,,370,461,28.0,116,1915.0,24.0,5.503311258278146,96.74039580908033,4.371117759702814
47463,gordojo01,1948,2B,144,,330,436,23.0,97,1915.0,33.0,5.319444444444445,97.08491761723701,4.248876466251116
95024,reedjo01,1992,2B,142,3769.0,304,472,14.0,113,1962.0,30.0,5.464788732394366,98.22784810126582,4.103780395741316
95030,reynoha01,1992,2B,134,3322.0,303,362,12.0,88,1960.0,32.0,4.962686567164179,98.22747415066469,4.103780395741316
79611,grichbo01,1981,2B,100,2584.0,230,349,10.0,85,1949.0,32.0,5.79,98.30220713073004,4.337450884237624
81945,dauerri01,1983,2B,131,3233.0,273,322,7.0,78,1952.0,31.0,4.541984732824427,98.83720930232558,4.015622892459239
48823,hartsro01,1950,2B,96,,236,247,26.0,53,1925.0,25.0,5.03125,94.89194499017681,4.131222213932103
95404,alicelu01,1993,2B,96,2336.0,202,280,11.0,61,1965.0,28.0,5.020833333333333,97.76876267748479,4.175549930963726
41723,bloodji01,1940,2B,96,,260,274,12.0,74,1917.0,23.0,5.5625,97.8021978021978,4.284345878328452
79117,trillma01,1980,2B,140,3772.0,360,467,11.0,91,1950.0,30.0,5.9071428571428575,98.68735083532219,4.198739816198135
90083,francju01,1989,2B,140,3598.0,256,386,13.0,70,1958.0,31.0,4.585714285714285,98.01526717557252,4.151473343429618
96121,kellypa03,1993,2B,125,3155.0,245,369,14.0,84,1967.0,26.0,4.912,97.77070063694268,4.175549930963726
90073,foleyto02,1989,2B,108,2386.0,188,295,6.0,53,1959.0,30.0,4.472222222222222,98.77300613496932,4.151473343429618
96123,kentje01,1993,2B,127,3212.0,250,311,18.0,68,1968.0,25.0,4.417322834645669,96.89119170984456,4.175549930963726
90005,doranbi02,1989,2B,138,3471.0,254,345,12.0,64,1958.0,31.0,4.340579710144928,98.03600654664486,4.151473343429618
49025,murtada01,1950,2B,108,,273,292,14.0,84,1917.0,33.0,5.231481481481482,97.58203799654576,4.131222213932103
96141,knoblch01,1993,2B,148,3819.0,298,425,9.0,98,1968.0,25.0,4.885135135135135,98.77049180327869,4.175549930963726
47191,verbaem01,1947,2B,155,,450,453,17.0,111,1915.0,32.0,5.825806451612904,98.15217391304348,4.2240656455749654
79050,stennre01,1980,2B,111,2722.0,244,293,15.0,53,1951.0,29.0,4.837837837837838,97.28260869565217,4.198739816198135
96184,lemkema01,1993,2B,150,3899.0,329,442,14.0,100,1965.0,28.0,5.14,98.21656050955414,4.175549930963726
38240,myerbu01,1934,2B,135,,367,420,20.0,101,1904.0,30.0,5.82962962962963,97.52168525402726,4.421732537933992
41784,coscape01,1940,2B,140,,326,379,31.0,58,1913.0,27.0,5.035714285714286,95.78804347826086,4.284345878328452
96197,lindjo01,1993,2B,136,3458.0,269,362,4.0,75,1964.0,29.0,4.639705882352941,99.37007874015748,4.175549930963726
96221,lovulto01,1993,2B,91,2169.0,184,220,8.0,67,1965.0,28.0,4.43956043956044,98.05825242718447,4.175549930963726
82076,gilesbr01,1983,2B,140,3089.0,299,380,14.0,87,1960.0,23.0,4.85,97.97979797979798,4.015622892459239
38210,melilsk01,1934,2B,141,,412,462,17.0,110,1899.0,35.0,6.198581560283688,98.09203142536475,4.421732537933992
49085,priddje01,1950,2B,157,,440,542,19.0,150,1919.0,31.0,6.254777070063694,98.1018981018981,4.131222213932103
79036,staplda01,1980,2B,94,2379.0,178,327,11.0,90,1954.0,26.0,5.372340425531915,97.86821705426357,4.198739816198135
82092,grichbo01,1983,2B,118,3067.0,270,415,22.0,94,1949.0,34.0,5.805084745762712,96.88826025459689,4.015622892459239
96360,moranmi01,1993,2B,111,2784.0,208,288,5.0,48,1966.0,27.0,4.468468468468468,99.00199600798403,4.175549930963726
89858,brownje01,1989,2B,151,3977.0,305,380,15.0,67,1966.0,23.0,4.5364238410596025,97.85714285714285,4.151473343429618
78981,scottro01,1980,2B,129,3360.0,287,380,12.0,73,1953.0,27.0,5.170542635658915,98.23269513991163,4.198739816198135
38156,lazzeto01,1934,2B,92,,218,265,12.0,52,1903.0,31.0,5.25,97.57575757575758,4.421732537933992
47156,suderpe01,1947,2B,140,,304,413,10.0,94,1916.0,31.0,5.121428571428571,98.62448418156808,4.2240656455749654
49119,robinja02,1950,2B,144,,359,390,11.0,133,1919.0,31.0,5.201388888888889,98.55263157894737,4.131222213932103
49135,ryanco01,1950,2B,103,,304,283,16.0,77,1920.0,30.0,5.699029126213592,97.34660033167496,4.131222213932103
41830,doerrbo01,1940,2B,151,,401,480,21.0,118,1918.0,22.0,5.8344370860927155,97.67184035476718,4.284345878328452
90100,gantnji01,1989,2B,114,2859.0,241,362,8.0,88,1953.0,36.0,5.2894736842105265,98.69067103109657,4.151473343429618
79122,tysonmi01,1980,2B,117,2590.0,222,329,18.0,69,1950.0,30.0,4.7094017094017095,96.8365553602812,4.198739816198135
49001,michaca01,1950,2B,104,,298,323,16.0,91,1926.0,24.0,5.971153846153846,97.48822605965462,4.131222213932103
41660,whitebu01,1939,2B,91,,232,320,17.0,60,1910.0,29.0,6.065934065934066,97.01230228471002,4.371117759702814
38644,gehrich01,1935,2B,149,,349,489,13.0,99,1903.0,32.0,5.624161073825503,98.47238542890717,4.503674469093723
95409,alomaro01,1993,2B,150,3916.0,254,439,14.0,92,1968.0,25.0,4.62,98.01980198019803,4.175549930963726
95448,baergca01,1993,2B,150,3911.0,347,445,17.0,108,1968.0,25.0,5.28,97.89864029666255,4.175549930963726
90424,liriane01,1989,2B,122,3204.0,267,330,12.0,76,1964.0,25.0,4.89344262295082,98.0295566502463,4.151473343429618
95455,barbebr01,1993,2B,97,2533.0,201,303,9.0,62,1967.0,26.0,5.195876288659794,98.24561403508771,4.175549930963726
90423,lindjo01,1989,2B,151,3903.0,309,438,18.0,81,1964.0,25.0,4.947019867549669,97.6470588235294,4.151473343429618
81977,doranbi02,1983,2B,153,4017.0,347,461,17.0,109,1958.0,25.0,5.281045751633987,97.93939393939394,4.015622892459239
48844,hitchbi01,1950,2B,107,,297,319,21.0,105,1916.0,34.0,5.757009345794392,96.7032967032967,4.131222213932103
95506,biggicr01,1993,2B,155,4058.0,306,447,14.0,90,1965.0,28.0,4.858064516129033,98.17470664928291,4.175549930963726
47252,zientbe01,1947,2B,100,,243,247,12.0,53,1918.0,29.0,4.9,97.60956175298804,4.2240656455749654
38544,chiozlo01,1935,2B,120,,296,405,39.0,54,1910.0,25.0,5.841666666666667,94.72972972972973,4.503674469093723
90297,jeffegr01,1989,2B,123,3021.0,223,254,12.0,41,1967.0,22.0,3.8780487804878048,97.54601226993866,4.151473343429618
95688,corajo01,1993,2B,151,3897.0,295,410,19.0,85,1965.0,28.0,4.66887417218543,97.37569060773481,4.175549930963726
79333,bonilju01,1981,2B,97,2608.0,229,290,13.0,72,1956.0,25.0,5.350515463917525,97.55639097744361,4.337450884237624
80317,trillma01,1981,2B,94,2366.0,245,286,7.0,61,1950.0,31.0,5.648936170212766,98.69888475836431,4.337450884237624
95740,deshide01,1993,2B,123,3221.0,243,381,11.0,74,1969.0,24.0,5.073170731707317,98.26771653543307,4.175549930963726
82036,flynndo01,1983,2B,107,2598.0,205,290,7.0,57,1951.0,32.0,4.626168224299065,98.60557768924303,4.015622892459239
79310,bernato01,1981,2B,104,2720.0,228,320,7.0,66,1956.0,25.0,5.269230769230769,98.73873873873875,4.337450884237624
90227,herrto01,1989,2B,144,3639.0,281,415,7.0,80,1956.0,33.0,4.833333333333333,99.00426742532005,4.151473343429618
82060,gantnji01,1983,2B,158,4248.0,374,512,14.0,128,1953.0,30.0,5.6075949367088604,98.44444444444444,4.015622892459239
95818,fletcsc01,1993,2B,116,2947.0,217,371,11.0,68,1958.0,35.0,5.068965517241379,98.1636060100167,4.175549930963726
95854,garcica01,1993,2B,140,3558.0,296,343,11.0,84,1967.0,26.0,4.564285714285714,98.3076923076923,4.175549930963726
38400,warstra01,1934,2B,107,,228,392,20.0,87,1903.0,31.0,5.794392523364486,96.875,4.421732537933992
95858,gardnje01,1993,2B,133,2717.0,213,294,9.0,48,1964.0,29.0,3.81203007518797,98.25581395348837,4.175549930963726
95862,gatesbr01,1993,2B,139,3633.0,281,431,14.0,88,1970.0,23.0,5.122302158273381,98.07162534435263,4.175549930963726
82062,garcida01,1983,2B,130,3286.0,266,360,12.0,75,1957.0,26.0,4.815384615384615,98.11912225705329,4.015622892459239
